MONOMER-15468				
MONOMER-17008			sitosterol dehydrogenase	
MONOMER-11676	G-9084		caffeine synthase	
CPLX-7743				
FADB-MONOMER	EG10279	P21177	dodecenoyl-CoA &delta;-isomerase, enoyl-CoA hydratase, 3-hydroxybutyryl-CoA epimerase, 3-hydroxyacyl-CoA dehydrogenase	OldB, FadB
G6522-MONOMER	G6522	P75897	peroxyureidoacrylate/ureidoacrylate amidohydrolase	YcdL, RutB
CPLXQT-28			riboflavin synthase	
AT2G29630-MONOMER	AT2G29630	O82392	phosphomethylpyrimidine synthase	
MONOMER0-146	G6479	P80644	NADPH-dependent FMN reductase	YcbP, SsuE
CPLX-8173			chloride peroxygenase	
MONOMER-5151				
MONOMER-20117	G-55006	Q8TJZ6	coenzyme F430 synthetase	CfbE
CARBODEHYDRAT-CPLX			carbonic anhydrase 1	
MONOMER-19483	G-44188	Q5V8A8	<i>N</i>-methyl-L-valyl-L-tryptophanol synthase	LtxA
MONOMER-12279	G-9491		anthocyanin 5-O-glucoside-6'''-O-malonyltransferase	
CPLX-8628			nucleoside diphosphate kinase	
MONOMER-1093	G-665	Q9SUI7	Photosystem I reaction center subunit VI-1	PSI-H1
PEPCARBOX-MONOMER	EG10756	P00864	phosphoenolpyruvate carboxylase	Glu, Asp, Ppc
CPLX-3321				
G1I0R-2610-MONOMER	G1I0R-2610	Q2FVE4	histidine racemase	CntK
MONOMER-15369	G-11772	Q50EL0	4-dimethylallyltryptophan synthase monomer	
CPLX-9066			BchL dimer	
MONOMER-8201				
AT5G63570-MONOMER	AT5G63570	P42799	glutamate-1-semialdehyde aminotransferase	GSA-AM, glutamate-1-semialdehyde-2,1-aminotransferase, GSA-2,1-aminotransferase
CPLX-6881				
MONOMER-14474	G-11049	Q93WU1		bAS1, AvbAS1
MONOMER-18134	G-17641	A2BD24		WsbK, Fcd
CPLX0-1101			tRNA-guanine transglycosylase	
MONOMER-11911	G-9244	P72578	2-oxoacid:ferredoxin oxidoreductase &alpha; subunit	
MONOMER-15838	G-12164	F2JXJ3	L-lysine oxidase monomer	LodA, marinocine
CPLX-7316				
MONOMER-17449	G-15217	M1W0X9	chanoclavine-I synthase oxidoreductase	CcsA, EasE
GIO2-44-MONOMER	GIO2-44		pyruvate decarboxylase	Cre03.g165700.t1.2
CPLX0-8200			cyclic di-GMP phosphodiesterase PdeF	
MONOMER-15039	G-11479	D9XF45	phophonoacetaldehyde reductase	PhpC
CREC-MONOMER	EG10730	P08401	sensory histidine kinase CreC	PhoM, CreC
CPLX-7726			dihydroorotate dehydrogenase, type 1B	
AT4G34850-MONOMER	AT4G34850	Q8LDM2	tetraketide &alpha;-pyrone synthase B	
MONOMER-20540	G-58331	H1A981	&beta;-amyrin 30-monooxygenase	
CPLX8J2-22			<i>caa<sub>3</sub></i>-type cytochrome <i>c</i> oxidase	
MONOMER-19902	G-44604	F9US27	gallate decarboxylase catalytic subunit	LpdC
MONOMER-18533	G-18006	E6UIS7	4-<i>O</i>-&beta;-D-mannosyl-D-glucose phosphorylase subunit	
CPLX-8157			phosphoserine aminotransferase	
MONOMER-17885	G-15528	Q9KB30	reducing end xylose-releasing exo-oligoxylanase	Rex
MONOMER-12814			L-alanine dehydrogenase subunit	
ATOA-CPLX			&beta; complex	
G7187-MONOMER	G7187	P77625	hexitol phosphatase A	HxpA, YfbT, sugar phosphatase YfbT, HAD2
HS02982-MONOMER	HS02982	O14986	phosphatidylinositol-4-phosphate 5-kinase, type 1 beta	phosphatidylinositol-4-phosphate 5-kinase type-i beta
CPLX-8611			thymidine phosphorylase	
BSU15560-MONOMER	BSU15560	P25972	orotate phosphoribosyltransferase	PyrX, PyrE
SYNPCC7942_1068-MONOMER	SYNPCC7942_1068	Q31PC1	pyruvate dehydrogenase complex E2 component monomer	PdhC
CPLX-3248				MADH
MONOMER3O-4152	YDL042C	P06700	histone acetyllysine <i>N</i>-acetyltransferase SIR2	NAD-dependent histone deacetylase
MONOMER-20970	G-80496	F8GV06	D-apionate oxidoisomerase	ApnO
CPLX-9049			biphenyl 2,3-dioxygenase	
MONOMER-20303	G-55188	A0A1S6Q8F9	<i>endo</i>-cleaving rubber dioxygenase RoxB	RoxB, rubber oxygenase B
MONOMER-13292	G-10126	Q9ZET6	alkene monooxygenase oxygenase component &gamma; subunit	AamB
CPLX-6745				
MONOMER-12496	G-9595	Q8VWN6		galactinol:sucrose 6-galactosyltransferase
YIL099W-MONOMER	YIL099W	P08019	Sporulation-specific GlycoAmylase	glucoamylase subunit
CPLX-9448			phosphoenolpyruvate phosphomutase/2-hydroxyethylphosphonate cytidylyltransferase	
HP0826-MONOMER	HP0826	O25500	&beta;-<em>N</em>-acetylglucosaminylglycopeptide &beta;-1,4-galactosyltransferase	lipooligosaccharide 5G8 epitope biosynthesis-associated protein
MONOMER-16259	G-12552	Q5UZI9	citrate synthase	CitZ
CPLX-7297				
RHA1_RO04679-MONOMER	RHA1_RO04679	Q0S7M1	cholest-4-en-3-one 26-monooxygenase	CYP125
MONOMER-13761			1,4-&beta;-<small>D</small>-xylan synthase	
CPLX0-8159			putrescine aminotransferase	
MONOMER-15583	G-11959	P00588	diphtheria toxin proenzyme	Tox
EG11094-MONOMER	EG11094	P0AG76	ATP dependent, structure specific DNA nuclease - SbcD subunit	YajA, SbcD, orf-45
CPLX-7708			chloromaleylacetate reductase	
MONOMER-13040			malonate-semialdehyde dehydrogenase	malonic semialdehyde oxidative decarboxylase, 3-oxopropanoate:NAD(P)+ oxidoreductase (decarboxylating, CoA-acetylating)
MONOMER-18923	G-34632	M1RY63		ArgL
CPLX66-557			cytochrome <i>bc</i><sub>1</sub> complex monomer	coenzyme Q:cytochrome <i>c</i> oxidoreductase, complex III
MONOMER-183	G-483	Q55054	urease &beta; subunit	UreB
MONOMER-16771	G-14613	D6CHF2		Pno
CPLX-8140			hypoxanthine guanine phosphoribosyltransferase	
MONOMER-1601	AT3G21720	P28297	isocitrate lyase	Icl
HS08155-MONOMER	HS08155	P15735	phosphorylase b kinase &gamma; catalyticsubunit, testis/liver isoform	PSK-C3, phosphorylase kinase, &gamma; 2  subunit (testis/liver)
ASPCARBREG-DIMER			aspartate carbamoyltransferase, regulatory subunit	
EG10329-MONOMER	EG10329	P05523	DNA-formamidopyrimidine glycosylase	Fpg, MutM
ENSG00000111962-MONOMER	HS03488	Q9Y2C2	uronyl 2-sulfotransferase	
CPLX-8595			light-independent protochlorophyllide oxidoreductase	DPOR
MONOMER-20714	G-58860	B4ER92	spectinabilin polyketide synthase NorA protein	NorA
MONOMER-4101	G-3141		AdhI	
CPLX-3202			alkane hydroxylase system	
MONOMER-18697	G-27171	C0STU2	<i>L</i>-&alpha;-amino acid ligase	RhiC
MONOMER-19308	G-44018	F1CWD4	tryptoquialanone dehydrogenase	
CPLX-9022			cytochrome <i>b</i><sub>6</sub><i>f</i> complex	
HS05270-MONOMER	HS05270	Q9BXR0	queuine tRNA-ribosyltransferase catalytic subunit	
MCRAMSARC-MONOMER	G-365		&alpha; subunit	McrA
CPLX-664			methyl-coenzyme M reductase I	methyl-CoM reductase I, MCR I, MR I
EG11790-MONOMER	EG11790	P32057	colanic acid biosynthesis fucosyltransferase WcaI	YefD, WcaI
MONOMER-6685	G-5165	Q6WAU0	(+)-pulegone reductase	
CPLX-9431			picolinate 6-hydroxylase	
UROGENIIISYN-MONOMER	EG10430	P09126		HemD
MONOMER-14267	G-10896	Q92MZ4	<i>N</i>-carbamoyl-L-amino-acid hydrolase subunit	HyuC
CPLX-7277			amidase	
MONOMER-2746	G-1943	P11175		LacG, 6-phospho-&beta;-D-galactosidase
AT1G55670-MONOMER	AT1G55670	Q9S7N7	Photosystem I reaction center subunit V	PSI-G
CPLX0-8106			nucleoside triphosphate pyrophosphatase YhdE	
MONOMER-13472	G-10259			
MONOMER-17242	G-15029	Q7TXM0	phthiodiolenone synthase	PpsA
CPLX-7691				
HS10701-MONOMER	HS10701	Q9HAN9	Nicotinamide mononucleotide adenylyltransferase 1	NaMN adenylyltransferase 1, Nicotinate-nucleotide adenylyltransferase 1, NMN adenylyltransferase 1
MONOMER-14766	G-11269	O52379	salicylate-5-hydroxylase large subunit	NagG
CPLX66-508			6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3	
YOR103C-MONOMER	YOR103C	P46964	oligosaccharyl transferase complex &epsilon; subunit	
G185E-7203-MONOMER	G185E-7203		chorismate lyase	chorismate pyruvate-lyase, p-hydroxybenzoic acid synthase, chorismate-pyruvate lyase
CPLX-8122			galactosylgalactosylxylosylprotein 3-&beta;-glucuronosyltransferase 3	
MONOMER-16465	G-12732	A3DBX3	licheninase LicB	LicB, 1,3-1,4-&beta;-D-glucan 4-glucanohydrolase, endo-&beta;-1,3-1,4 glucanase, laminarinase, lichenase
AT3G44310-MONOMER	AT3G44310	P32961	Nit1	
ARABISOM-CPLX			L-arabinose isomerase	
MONOMER-13971	G-10668	Q40061	mugineic-acid 3-dioxygenase	
MONOMER-19718	G-44422	B3EJA0	chlorophyllide <i>a</i> hydrolase	BciC
CPLX-8571			serine palmitoyltransferase	
ALDDEHYDROGB-MONOMER	EG12292	P37685	aldehyde dehydrogenase B	YiaX, AldB
MONOMER-17677				
CPLX-303			uroporphyrin-III methyltransferase	uroporphyrin-III <i>C</i>-methyltransferase
MONOMER-19080	G-43813	Q8G8E4		DmhA
MONOMER-11651			STS I subunit	
CPLX-9003			NAD-dependent malic enzyme	
MONOMER-16991	G-14809	E4WCW8	3-oxo-23,24-bisnorchol-4,17(20)-dien-22-oyl-CoA hydratase &beta; subunit	
G6439-MONOMER	G6439	P75806	undecaprenyl pyrophosphate phosphatase	YbjG, BcrC<sub>EC</sub>
CPLX-6483			toluene 2-monooxygenase	toluene <i>ortho</i>-monooxygenase
ENTD-MONOMER	EG10262	P19925	phosphopantetheinyl transferase EntD	EntD, enterobactin synthetase component D, enterochelin synthase D
MONOMER-9724				
CPLX-9410			isoquinoline 1-oxidoreductase	
AT2G26670-MONOMER	AT2G26670	O48782		
MONOMER-20101	G-54989	C6KTB6	bifunctional 6-pyruvoyltetrahydropterin synthase/dihydroneopterin 3'-triphosphate aldolase	
CPLX-7255			naphthalene 1,2-dioxygenase complex oxygenase component	
MONOMER-5102				
MONOMER-12250			lysine-ketoglutarate reductase subunit	
CPLX0-8010				
MONOMER-19465	G-44173		4-hydroxy-4-methyl-2-oxoglutarate aldolase	TasA
PAPSSULFOTRANS-MONOMER	EG10189	P17854	phosphoadenosine phosphosulfate reductase	CysH
CPLX-7668			dimethylsulfide dehydrogenase	
MONOMER-10842	G-8402		respiratory arsenate reductase small subunit	ArrB
MONOMER-15335	G-11738	A4QB64		AroQ, QsuC
CPLX66-470			alcohol dehydrogenase class-3	
G1G01-46-MONOMER	G1G01-46	Q88RT4	cobalt-zinc-cadmium resistance protein	
AT5G57850-MONOMER	AT5G57850	Q8L493		Branched-chain-amino-acid aminotransferase-like protein 3, chloroplastic
CPLX-8105			flavin-dependent thymidylate synthase	thymidylate synthase thyX
MONOMER-19077			lachrymatory-factor synthase &alpha; subunit	
MONOMER-18117			20-O-multi-glycoside ginsenosidase	
AKBLIG-CPLX				
MONOMER-16988	G-14806	E4WCW5	3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA dehydrogenase &alpha; subunit	
MONOMER-1582	AT5G42650	Q96242	allene oxide synthase monomer	AOS
UDHA-CPLX			soluble pyridine nucleotide transhydrogenase	
ENSG00000181027-MONOMER	HS17614	Q9H9S5	fukutin-related protein	
GDQC-9698-MONOMER	GDQC-9698		Zm00001d049303_T001.1	
CPLX-8551		P62577	cat	
AT2G25710-MONOMER	AT2G25710	Q9SL92	biotin holocarboxylase synthetase	biotin protein ligase
COATACLOS-MONOMER	G-106	P33752	butyrate-acetoacetate CoA-transferase, subunit A	CtfA
CPLX-2844				
MONOMER-507	G-184	P75218		ArcA
MONOMER-20524	G-58314	Q0JFI2	flavone synthase II	FNSII
CPLX-8986			24323504	
MONOMER-19462	G-44170	W6JNP4	geraniol glucoside 6'-<i>O</i>-xylosyltransferase	
MONOMER-18517	G-17990	I3XLC2	CotA manganese-oxidizing multicopper oxidase	CotA
CPLX-6381				
MONOMER-10821	G-8381	Q5GA22		MIK
MONOMER-12797	G-9809	P19732	phenol hydroxylase P3 component	DmpN
CPLX-9394			thebaine synthase 2	
G1G01-442-MONOMER	G1G01-442	Q88QT3	<i>N</i>-acetyl-D-muramate 1-kinase	AmgK
HS02693-MONOMER	HS02693	P06744	glucose-6-phosphate isomerase	autocrine motility factor, neuroleukin, phosphoglucose isomerase, phosphohexose isomerase, SA-36, sperm antigen 36
CPLX-7235			2-hydroxyhepta-2,4-dienedioate hydratase pentamer	
MONOMER-8101				
SYNPCC7942_0609-MONOMER	SYNPCC7942_0609	Q8VPU9	proton-translocating NADH-quinone oxidoreductase subunit NdhD4	
CPLX0-7964			outer membrane channel TolC	
MONOMER-14451	G-11027	A8CDT2		&beta;-amyrin synthase
MONOMER-20954	G-80479	Q6D5T7	D-apiose isomerase	ApsI
CPLX-7652				
MONOMER-11878				
MONOMER-13273	G-10108			
CPLX66-427			histidine decarboxylase	
MONOMER-17430				
YHR144C-MONOMER	YHR144C	P06773	deoxycytidylate deaminase	
CPLX-8089			NAD-dependent phenylacetaldehyde dehydrogenase	
MONOMER-15013	G-11457	Q3L7F5	octaketide synthase	
MONOMER-16242	G-12536			
THYMIDYLATESYN-CPLX				
AT4G30950-MONOMER	AT4G30950	P46312		
EG11023-MONOMER	EG11023	P0A873	tRNA m<sup>1</sup>G37 methyltransferase	TrmD
CPLX-8534		P52704		
MONOMER-19881			calcium-independent cytosolic phospholipase A2	
MONOMER-18907	G-34616	A5HZW1		BcmA
ACPSUB-CPLX			citrate lyase [acyl carrier protein] component	CitD acyl carrier protein
MONOMER-17861			cyanidin 3-<i>O</i>-(6-<i>O</i>-glucosyl-2-<i>O</i>-xylosylgalactoside) 6'''-<i>O</i>-hydroxycinnamoyltransferase	
MONOMER-16744	G-14592	P56839	phosphoenolpyruvate mutase subunit	
CPLX-2743				
G7111-MONOMER	G7111	P76395	protein-serine/threonine phosphatase PphC	PphC, YegK
HS07832-MONOMER	HS07832	P08237	6-phosphofructokinase, muscle type	PFK-A, phosphofructo-1-kinase isozyme A, phosphofructokinase 1, phosphofructokinase-M, phosphohexokinase
CPLX-8970			kievitone hydratase	
BSU13720-MONOMER	BSU13720	O31675	7-cyano-7-deazaguanine synthase	YkvJ, QueC
ENSG00000105568-MONOMER	HS02763	P30153	serine/threonine-protein phosphatase 2A regulatory subunit	medium tumor antigen-associated 61 kDa protein
CPLX-6223				
MONOMER3O-32361	YOL052C		S-adenosylmethionine decarboxylase, &beta; chain	
MONOMER-4		P57793	phloroglucinol reductase subunit	
CPLX-9378			streptovaricin polyketide synthase A	
MONOMER-20277	G-55162	Q5ASQ3	O-glycan &beta;-1,5-galactofuranosyltransferase	GfsA
MONOMER-19292	G-44003	D4GYH1	UTP--glucose-1-phosphate uridylyltransferase	AglF
CPLX-7216				
MONOMER-12464	G-9574	Q5VLA7	APS reductase &beta; subunit	AprB
MONOMER-13735	G-10489	A4YDT1	4-hydroxybutyryl-CoA synthetase (AMP-forming)	Hbs
CPLX0-7939			regulator of KefC-mediated potassium transport and quinone oxidoreductase	
HP0107-MONOMER	HP0107	P56067	cystathionine &beta;-synthase	CysM, HP0107, CysK
MALSYNG-MONOMER	EG20080	P37330		Glc, GlcB
CPLX-7630			vanillate monooxygenase	
PYRROLINECARBREDUCT-MONOMER	EG10769	P0A9L8	pyrroline-5-carboxylate reductase	ProC
MONOMER-6603	G-5083			PatA
CPLX-7209			acireductone dioxygenase [iron(II)-requiring]	
MONOMER-15560	G-11935	P54767		glutamate decarboxylase
MONOMER-14250	G-10881	O32433	DMSO monooxygenase reductase component	DsoF, DMS oxygenase &zeta; subunit
CPLX0-7935			carbon-phosphorus lyase core complex	C-P lyase core complex
MONOMER-13018	G-9918	Q8RQP9	4-nitrophenol hydroxylase component B	
AT1G48320-MONOMER	AT1G48320		DHNA-CoA thioesterase	1,4-dihydroxy-2-naphthoyl-CoA thioesterase, 1,4-dihydroxy-2-naphthoyl-coenzyme A thioesterase
CPLX-7627			fatty acid synthase	
MONOMER-18279	G-17783	P0AB76	D-tagatose-1,6-bisphosphate aldolase subunit KbaY	AgaY, KbaY
MONOMER-17223	G-15010	Q5AVY9	cutinase	
CPLX66-378			kynureninase	
MONOMER-15989	G-12299	Q44571		AceC
G185E-6494-MONOMER	G185E-6494	P9WPP7	mycocyclosin synthase	
CPLX-8069			lipoate-protein ligase A	
EG10238-MONOMER	EG10238	P10443	DNA polymerase III subunit &alpha;	SdgC, PolC, DnaE
AT3G25810-MONOMER	AT3G25810	Q9LRZ6	monoterpene synthase [multifunctional]	
SIROHEMESYN-CPLX			siroheme synthase	
MONOMER-20695	G-58841	Q9A175	ribonucleoside-diphosphate reductase &alpha; subunit	
MONOMER-19702	G-44406	N1MWA7	bisphenol A hydroxylase	
CPLX-8510				
MONOMER-18675	G-27148	B8R4K0	phenylurea hydrolase B subunit	PuhB
MONOMER-17655	G-15368	P84820	ketoisovalerate oxidoreductase &gamma; subunit	PorG, VorC
ABC-57-CPLX			putative ABC exporter YbhFSR	
HS05019-MONOMER	HS05019	Q99873	protein arginine <i>N</i>-methyltransferase 1	interferon receptor 1-bound protein 4
MONOMER-11633	G-9049	Q0JH50	gibberellin 20-oxidase	OsGA20ox-2
CPLX-261			adenylylsulfate reductase, &alpha; complex	
EG11666-MONOMER	EG11666	P0A738	cyclic pyranopterin monophosphate synthase	MoaC
G6358-MONOMER	G6358	P41409	pyrimidine-specific ribonucleoside hydrolase RihA	YbeK, RihA, ribonucleoside hydrolase 1 (pyrimidine-specific)
CPLX-8951		E0Y3X1	deoxybrevianamide F synthase	
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO	EG10316	P21645	UDP-3-<i>O</i>-(3-hydroxymyristoyl)glucosamine <i>N</i>-acyltransferase	OmsA, FirA, LpxD
MONOMER-9542			&beta;-ureidopropionase	
CPLX-9359			narbonolide/10-deoxymethynolide polyketide synthase complex	
MONOMER-2541			&omega;-hydroxyacid dehydrogenase	
MONOMER-20086	G-54971	Q814Z4	UDP-4(S)-amino-sugar transaminase monomer	
CPLX-6041			&gamma;-glutamyltransferase 1	GGT1, glutathione &gamma;-glutamyl hydrolase/transpeptidas 1
MONOMER-13453	G-10241	O82139		oxidosqualene cyclase
MONOMER-12223	G-9452	F1SVE4	F<sub>420</sub>H<sub>2</sub> dehydrogenase subunit FpoD	FpoD
CPLX-7189			tetrathionate reductase	
HS10343-MONOMER	HS10343	P11509	cytochrome P450 2A6	CYPIIA6, coumarin 7-hydroxylase, IIA3, CYP2A3, P450(I), cytochrome P450, family 2, subfamily A, polypeptide 6, xenobiotic monooxygenase, flavoprotein-linked monooxygenase, cytochrome P450, subfamily IIA (phenobarbital-inducible), polypeptide 3, cytochrome P450, subfamily IIA (phenobarbital-inducible), polypeptide 6
OPPF-MONOMER	EG10678	P77737	murein tripeptide ABC transporter / oligopeptide ABC transporter ATP binding subunit OppF	OppF
CPLX0-7885			glutathione hydrolase	&gamma;-glutamyl transpeptidase
YNL220W-MONOMER	YNL220W	P80210	Ade12	
MONOMER-15314	G-11726	Q2MJC4		
CPLX66-351			dihydrofolate reductase	
MONOMER-16445	G-12714	P72318	CooX subunit	CooX
AT5G52840-MONOMER	AT5G52840	Q9FLX7	NADH-ubiquinone oxidoreductase B 13 subunit	NADH-ubiquinone oxidoreductase 18kDa subunit, Complex I-18Kd
CPLX-8050				
MONOMER-13952	G-10653	Q02190		PebB
MONOMER-181		P54934		
PYRUVOXID-CPLX			pyruvate oxidase	pyruvate:ubiquinone oxidoreductase, pyruvate dehydrogenase (quinone)
ADHC-MONOMER	EG50010	P25437	<i>S</i>-(hydroxymethyl)glutathione dehydrogenase	AdhC, FrmA, formaldehyde dehydrogenase
MONOMER-15799	G-12131	Q59288	chondroitin AC lyase	CslA, chondroitinase-AC
CPLX-8487			very-long-chain acyl-CoA dehydrogenase	VLCAD
MONOMER-19059	G-43801	Q29VV4		
GDQC-111218-MONOMER	GDQC-111218	C4J4W2	L-tryptophan:pyruvate aminotransferase	
ABC-27-CPLX			phosphate ABC transporter	pstSCAB
MONOMER-16961	G-14781	Q0S811	3-hydroxy-9,10-seconandrost-1,3,5(10)-triene-9,17-dione 4-hydroxylase monomer	HsaA
CHRECP064-MONOMER	CHRECP064	P06007	Photosystem II D2 protein	PsbD, Photosystem Q(A) protein
CPLX-242				
ENSG00000173113-MONOMER	HS16172	Q9UI30	multifunctional methyltransferase subunit TRM112	hypothetical protein HSPC152
MONOMER-20508	G-58297	Q988C8	5-formyl-3-hydroxy-2-methylpyridine 4-carboxylate 5-dehydrogenase monomer	
CPLX-8928			[FeFe]-nitrogenase complex dinitrogenase component	
AT2G21940-MONOMER	AT2G21940	Q9SJ05	shikimate kinase	
MONOMER-18496			cyanidin 3-<i>O</i>-galactoside 2''-<i>O</i>-xylosyltransferase	
CPLX-9343			xylonate dehydratase	XyDHT
MONOMER-4982				
MONOMER-12771	G-9786	Q675K8		(<i>trans</i>,<i>trans</i>)-&alpha;-farnesene synthase
CPLX-582			methionine adenosyltransferase 1	S-adenosylmethionine synthetase 1, AdoMet synthase 1
MONOMER-19446	G-44154	C0JRE8	proto-zwittermicin A hydrolase	ZmaM
HS02424-MONOMER	HS02424	Q93100	phosphorylase b kinase &beta; subunit	phosphorylase kinase, &beta; subunit, phosphorylase kinase, beta polypeptide
CPLX-7168				
MONOMER-10725			arsenite arsenite oxidoreductase large subunit	AroA
SYNPCC7942_0332-MONOMER	SYNPCC7942_0332	Q31RF5	ATP synthase Fo, c subunit	AtpE
CPLX0-7820			3-hydroxy-2,4-pentadione 5-phosphate thiolase	
G1G01-2975-MONOMER	G1G01-2975	Q88J54	short chain acyl-CoA synthetase	LvaE, levulinate-CoA ligase
MONOMER-20937	G-80465	A0A1X9WE58	6-hydroxypicolinate 3-monooxygenase subunit 4	
CPLX66-335			cystathionine &beta;-synthase	&beta;-thionase, serine sulfhydrase
MONOMER-7942	G-5982	P71323	indolepyruvate decarboxylase subunit	IpdC
MONOMER-13256	G-10090	P0CY54	bacteriochlorophyllide <i>a</i> dehydrogenase	BchC
CPLX-7595			R2F homodimer	
MONOMER-14431	G-11010	Q9QZU7	&gamma;-butyrobetaine hydroxylase subunit	
YGR247W-MONOMER	YGR247W	P53314	cyclic phosphodiesterase	
CPLX-8024			VanC4 D-alanine--D-serine ligase	
MONOMER-11851	G-9211	Q9LBF8	pyruvate:ferredoxin oxidoreductase &beta; subunit	PorB
MONOMER-16222	G-12517	B6CWJ4	ToyK	
PIIPROTEIN-CPLX			nitrogen regulatory protein PII-1	PII, PII-1
MONOMER-17414	G-15189	Q6LS55	icosapentaenoate synthase PfaA subunit	PfaA, omega-3 polyunsaturated fatty acid synthase PfaA, eicosapentaenoate synthase PfaA subunit
EG10968-MONOMER	EG10968	P08395	protease IV, a signal peptide peptidase	SppA
7KAPSYN-CPLX				
MONOMER-14990	G-11437	P50134		
MONOMER-18887			&beta;-cyclopiazonate oxidocyclase V	
CPLX-8474			&beta;-carotene 15,15'-dioxygenase	
AT4G26420-MONOMER	AT4G26420	F4JUY5	gibberellin carboxyl methyltransferase	gibberellin carboxymethyltransferase
MONOMER-16714	G-14571	Q84N31		
CPLX-2281				CYP79B3
MONOMER-19862	G-44570	Q9AGW3	1-butanol dehydrogenase	Boh
HS07692-MONOMER	HS07692	Q03393	6-pyruvoyl tetrahydrobiopterin synthase monomer	
CPLX-8905				
MONOMER-17843	G-15492	P73824	hydroperoxy fatty acid reductase 2	
ENSG00000092068-MONOMER	HS01756	Q9UHI5	large neutral amino acids transporter small subunit 2	hLAT2, L-type amino acid transporter 2, solute carrier family 7 member 8
CPLX-9319			3-phosphoglycerate phosphatase	
G7037-MONOMER	G7037	P0AFT2	cystine ABC transporter membrane subunit	TcyL, YecS
MONOMER-3909	G-2969	P29894	methylamine dehydrogenase large subunit	MauB
CPLX-564				
BSU10530-MONOMER	BSU10530	O07564	glucose-6-phosphate 3-dehydrogenase	YhjJ, NtdC
MONOMER-19276	G-43987	D7PHZ8	12a-deshydroxy-desmethylanthrotainin thioesterase	
CPLX-7150			SoxCD	
MONOMER3O-153	G3O-154	P32318		
MONOMER-13717	G-10475	A4YD23	acyl CoA carboxylase biotin carboxylase subunit	
CPLX0-7760			aconitate hydratase A	aconitase, isocitrate hydro-lyase, aconitate hydratase 1
MONOMER-20259	G-55145	P74258	glucosylglycerol-phosphate synthase	GgpS
LYSP-MONOMER	EG11337	P25737		CadR, LysP, lysine:proton symporter, lysine transporter, lysine specific permease
CPLX66-305			serine palmitoyltransferase IA	
MONOMER-12437				
MONOMER-65	G-10384	Q8ZP52	aconitate hydratase 1	AcnA
CPLX-7577				
HOMOSERKIN-MONOMER	EG10999	P00547	homoserine kinase	ThrB
MONOMER-14227				
CPLX-8007				
PSTS-MONOMER	EG10734	P0AG82	phosphate ABC transporter periplasmic binding protein	PhoS, NmpA, PiBP
AT1G32060-MONOMER	AT1G32060	P25697	chloroplastic phosphoribulokinase	
PEPCARBOX-CPLX				
MONOMER-15536	G-11909	P24157		1-aminocyclopropane-1-carboxylate oxidase 4, aminocyclopropane-1-carboxylate oxidase
MONOMER-17204	G-14996	Q8VQF4	cindoxin	CinC
CPLX-8454			2-deoxy-<i>scyllo</i>-inosose synthase complex	
MONOMER-13000				
G185E-6360-MONOMER	G185E-6360	P9WJL7		MurC
CPLX-2142			diphosphate&mdash;fructose-6-phosphate 1-phosphotransferase	inorganic pyrophosphate-dependent phosphofructokinase, pyrophosphate:fructose 6-phosphate 1-phosphotransferase, PFP
MONOMER-18263	G-17768	B9GRL5	dihydroflavonol-4-reductase	
AT3G22425-MONOMER	AT3G22425	P34047		
